"","X.2","X.1","GroupS","Cage","ID","Strain","StrainW","Genotype","GenotypeW","Treatment","Group","X","ExAbsPath","ExRelPath","LabOne","Labels","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_peduncle","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation","lobules_1_2_lingula_and_central_lobule_ventral","lobule_3_central_lobule_dorsal","lobules_4_5_culmen_ventral_and_dorsal","lobule_6_declive","lobule_7_tuber_or_folium","lobule_8_pyramis","lobule_9_uvula","lobule_10_nodulus","anterior_lobule_lobules_4_5","simple_lobule_lobule_6","crus_1_ansiform_lobule_lobule_6","crus_2_ansiform_lobule_lobule_7","paramedian_lobule_lobule_7","copula_pyramis_lobule_8","flocculus_FL","paraflocculus_PFL","trunk_of_arbor_vita","lobule_1_2_white_matter","lobule_3_white_matter","trunk_of_lobules_1_3_white_matter","lobules_4_5_white_matter","lobules_6_7_white_matter","lobule_8_white_matter","trunk_of_lobules_6_8_white_matter","lobule_9_white_matter","lobule_10_white_matter","anterior_lobule_white_matter","simple_lobule_white_matter","crus_1_white_matter","trunk_of_simple_and_crus_1_white_matter","crus_2_white_matter","paramedian_lobule","trunk_of_crus_2_and_paramedian_white_matter","copula_white_matter","paraflocculus_white_matter","flocculus_white_matter","dentate_nucleus","nucleus_interpositus","fastigial_nucleus","Cingulate_cortex_area_24a","Cingulate_cortex_area_24a.1","Cingulate_cortex_area_24b","Cingulate_cortex_area_24b.1","Cingulate_cortex_area_25","Cingulate_cortex_area_29a","Cingulate_cortex_area_29b","Cingulate_cortex_area_29c","Cingulate_cortex_area_30","Cingulate_cortex_area_32","Amygdalopiriform_transition_area","Primary_auditory_cortex","Secondary_auditory_cortex_dorsal_area","Secondary_auditory_cortex_ventral_area","Caudomedial_entorhinal_cortex","Cingulum","Claustrum","Cortex_amygdala_transition_zones","Claustrum_dorsal_part","Dorsal_nucleus_of_the_endopiriform","Dorsal_intermediate_entorhinal_cortex","Dorsolateral_entorhinal_cortex","Dorsolateral_orbital_cortex","Dorsal_tenia_tecta","Ectorhinal_cortex","Frontal_cortex_area_3","Frontal_association_cortex","Intermediate_nucleus_of_the_endopiriform_claustrum","Insular_region_not_subdivided","Lateral_orbital_cortex","Lateral_parietal_association_cortex","Primary_motor_cortex","Secondary_motor_cortex","Medial_entorhinal_cortex","Medial_orbital_cortex","Medial_parietal_association_cortex","Piriform_cortex","Posterolateral_cortical_amygdaloid_area","Posteromedial_cortical_amygdaloid_area","Perirhinal_cortex","Parietal_cortex_posterior_area_rostral_part","Rostral_amygdalopiriform_area","Primary_somatosensory_cortex","Primary_somatosensory_cortex_barrel_field","Primary_somatosensory_cortex_dysgranular_zone","Primary_somatosensory_cortex_forelimb_region","Primary_somatosensory_cortex_hindlimb_region","Primary_somatosensory_cortex_jaw_region","Primary_somatosensory_cortex_shoulder_region","Primary_somatosensory_cortex_trunk_region","Primary_somatosensory_cortex_upper_lip_region","Secondary_somatosensory_cortex","Temporal_association_area","Primary_visual_cortex","Primary_visual_cortex_binocular_area","Primary_visual_cortex_monocular_area","Secondary_visual_cortex_lateral_area","Secondary_visual_cortex_mediolateral_area","Secondary_visual_cortex_mediomedial_area","Claustrum_ventral_part","Ventral_nucleus_of_the_endopiriform_claustrum","Ventral_intermediate_entorhinal_cortex","Ventral_orbital_cortex","Ventral_tenia_tecta","CA10r","LMol","CA1Rad","CA2Py","CA20r","CA2Rad","CA3Py_Inner","CA3Py_Outer","CA30r","CA3Rad","SLu","MoDG","GrDG","PoDG","CA1Py","Olfactory_bulb_glomerular_layer","Olfactory_bulb_external_plexiform_layer","Olfactory_bulb_mitral_cell_layer","Olfactory_bulb_internal_plexiform_layer","Olfactory_bulb_granule_cell_layer","Accessory_olfactory_bulb_glomerular_external_plexiform_and_mitral_cell_layer","Accessory_olfactory_bulb_granule_cell_layer","Anterior_olfactory_nucleus","subiculum","Medial_amygdala","Medial_preoptic_nucleus","brainvolumes","Visualize","Bash"
"1",1,1,19,"C6797644",123,"Chd8","Wt","Wt","Wt","Placebo",19,25,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_123_1_dist_corr/stats-volumes/CCP_Gr19_123_1_dist_corr_N_I_lsq6_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_123_1_dist_corr/stats-volumes/CCP_Gr19_123_1_dist_corr_N_I_lsq6_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc","CCP_Gr19_123_1_dist_corr","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_123_1_dist_corr_N_I_lsq6/CCP_Gr19_123_1_dist_corr_N_I_lsq6_voted.mnc",8.89907200000625,1.00800000000008,0.412480000000013,4.93542400000229,1.27334399999989,0.780736000000062,1.18931199999995,0.975424000000088,0.45606400000004,1.99814399999941,5.45811200000281,8.46502400000582,11.631040000009,1.77100799999952,0.236479999999993,0.200639999999996,0.232063999999993,2.95488000000031,0.598400000000038,0.840895999999795,0.145344,3.06732800000042,0.035072,9.62144000000698,0.353920000000005,2.73760000000009,0.251136000000013,1.42367999999978,2.75404800000011,3.72403200000108,0.433216000000016,0.235327999999993,2.51699199999987,1.18764799999995,26.1430399997433,12.9352320000116,3.86547200000122,2.18995199999955,2.96652800000032,1.46963199999975,3.80364800000248,16.0957440000121,0.721920000000054,0.143615999999998,2.31756799999967,0.643904000000044,0.832576000000069,18.4967040000159,0.0510720000000004,0.753664000000059,15.9358720000133,1.31423999999999,0.124607999999996,1.58054400000026,1.98092800000066,4.05651200000273,2.46816000000115,0.989759999999686,1.64460800000032,2.57280000000125,1.28825599999997,1.57318399999967,4.57107200000193,4.07980800000144,3.47417600000083,3.88352000000124,2.46380799999982,1.04192000000006,3.1476480000005,3.9248640000026,0.0673280000000007,0.198464000000006,0.135807999999997,0.537472000000018,0.645311999999939,0.155136,0.099135999999998,0.278080000000016,0.0716800000000003,0.0865920000000013,0.372224000000008,0.347328000000005,0.134784000000001,0.242815999999994,0.145088,0.328192000000002,0.0717440000000009,0.284287999999996,0.0660480000000008,0.319104000000001,0.412224000000013,0.429504000000015,1.71321599999957,0.816768000000067,1.13279999999999,0.576896000000035,0.559616000000033,0.727296000000055,0.354752000000006,1.8067839999995,2.66835200000002,2.0885759999996,0.941760000000083,1.40985599999979,1.31020799999986,1.60383999999965,5.48326400000284,0.844160000000071,0.261631999999994,0.68896000000005,0.164799999999999,1.31583999999986,1.60607999999965,2.4400639999998,0.742592000000057,0.829568000000069,2.38553599999974,0.592320000000037,6.638592000004,0.546944000000031,6.29408000000365,3.08492800000044,0.208767999999996,6.3408640000037,5.46387200000282,0.622208000000041,1.66035199999961,0.378752000000009,9.22803200000658,0.759680000000059,1.00614400000002,2.29727999999965,0.101184000000002,0.372736000000008,3.65804800000101,8.30009600000566,0.335360000000003,3.71667200000107,2.40678399999976,0.578432000000035,0.158591999999999,0.469312000000021,4.57100800000193,5.1448960000025,2.53836799999989,2.13183999999949,2.11449599999947,1.9939839999997,2.69395200000005,0.965248000000017,1.57465599999967,0.38873600000001,0.436992000000016,0.970176000000087,1.35500799999983,0.0863360000000013,2.05644799999941,2.32703999999968,2.4392319999998,0.193087999999996,0.478272000000022,0.438336000000017,0.146304,0.99008000000009,2.79123200000015,1.8059519999995,0.678784000000049,4.17254400000153,1.28249599999988,0.597312000000038,1.04531200000006,4.3450880000017,6.42156800000378,1.127296,0.927552000000082,4.57779200000193,0.511168000000026,0.245247999999992,1.99366399999938,3.17798400000053,1.02579200000006,0.170687999999998,416.403455999886,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_123_1_dist_corr/resampled/CCP_Gr19_123_1_dist_corr_N_I_lsq6.mnc","Display /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_123_1_dist_corr/resampled/CCP_Gr19_123_1_dist_corr_N_I_lsq6.mnc -label /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_123_1_dist_corr_N_I_lsq6/CCP_Gr19_123_1_dist_corr_N_I_lsq6_voted.mnc"
"2",2,2,19,"C6797644",124,"Chd8","Chd8","Het","Mut","Placebo",19,26,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_124_2_dist_corr/stats-volumes/CCP_Gr19_124_2_dist_corr_N_I_lsq6_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_124_2_dist_corr/stats-volumes/CCP_Gr19_124_2_dist_corr_N_I_lsq6_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc","CCP_Gr19_124_2_dist_corr","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_124_2_dist_corr_N_I_lsq6/CCP_Gr19_124_2_dist_corr_N_I_lsq6_voted.mnc",8.43673600000579,1.06848000000004,0.38912000000001,5.06124800000242,1.21977599999993,0.783168000000062,1.14707199999998,0.91276800000008,0.518592000000032,2.02636799999938,5.33542400000269,7.90233600000526,11.0654720000084,1.64492799999962,0.280319999999996,0.212735999999995,0.233855999999993,2.61631999999997,0.602560000000038,0.890175999999759,0.124928000000002,2.90220800000026,0.0245119999999999,9.65241600000701,0.372608000000008,2.71091200000007,0.271552000000015,1.47724799999974,2.75168000000011,3.12665600000048,0.459392000000019,0.222207999999994,2.52460799999988,1.25062399999991,25.8360959997515,12.2508800000109,3.69753600000105,2.21209599999957,2.97670400000033,1.3921919999998,3.58950400000227,15.7701120000144,0.771520000000061,0.130175999999997,2.11884799999948,0.61312000000004,0.814656000000067,18.2057600000156,0.0491520000000004,0.817664000000067,15.672000000013,1.26995199999995,0.121471999999996,1.34547200000002,1.71648000000039,3.89068800000257,2.39731200000108,0.868991999999775,1.31455999999999,2.77862400000146,1.30726399999999,1.44927999999976,4.41107200000177,3.81196800000117,3.50348800000086,3.61516800000097,2.26809599999962,0.91641600000008,3.55801600000091,3.84857600000253,0.0465920000000007,0.151231999999999,0.113663999999997,0.512448000000036,0.641855999999941,0.123775999999996,0.0908159999999987,0.268096000000015,0.075904,0.0776320000000011,0.330944000000002,0.324288000000002,0.151488,0.233919999999993,0.131776000000001,0.300799999999998,0.0687360000000008,0.290687999999997,0.0580480000000006,0.317056000000001,0.421632000000014,0.429760000000016,1.72262399999956,0.806720000000066,1.30303999999987,0.565696000000034,0.534080000000029,0.672128000000048,0.348096000000005,1.89119999999944,2.38271999999974,2.50476799999986,0.982848000000048,1.42291199999978,1.32127999999986,1.54054399999969,5.40025600000276,0.721024000000054,0.270079999999998,0.696256000000051,0.15296,1.23097599999992,1.61555199999964,2.30988799999967,0.834560000000069,0.887296000000076,2.30771199999966,0.677888000000048,6.69964800000406,0.508224000000026,6.24876800000361,3.20960000000057,0.171007999999998,6.58470400000394,5.61484800000297,0.61580800000004,1.60665599999965,0.305727999999999,9.22022400000658,0.772352000000061,1.03321599999998,2.15878399999952,0.0856320000000012,0.348416000000005,3.80627200000116,8.20588800000556,0.308927999999999,3.39737600000075,2.00915199999948,0.553344000000032,0.144896000000001,0.414400000000013,4.67084800000203,5.0459520000024,2.3468159999997,2.10982399999947,1.95110399999939,1.70796799999959,2.48665599999984,0.773952000000061,1.41964799999978,0.366656000000007,0.423040000000015,1.02156800000007,1.51219199999971,0.0979840000000015,1.89478399999943,2.21299199999957,2.37081599999973,0.194175999999996,0.46265600000002,0.426240000000015,0.138944000000001,0.878464000000075,2.43033599999979,1.6725119999996,0.597824000000038,4.09094400000145,1.30675199999987,0.609856000000039,0.980224000000089,4.20153600000156,6.21926400000358,1.03692800000002,0.844288000000071,4.55078400000191,0.563200000000033,0.237183999999994,2.04006399999943,2.99648000000035,0.948224000000084,0.163583999999999,405.821311999889,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_124_2_dist_corr/resampled/CCP_Gr19_124_2_dist_corr_N_I_lsq6.mnc","Display /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_124_2_dist_corr/resampled/CCP_Gr19_124_2_dist_corr_N_I_lsq6.mnc -label /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_124_2_dist_corr_N_I_lsq6/CCP_Gr19_124_2_dist_corr_N_I_lsq6_voted.mnc"
"3",3,3,19,"C6797644",125,"Chd8","Chd8","Het","Mut","Tide",19,27,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_125_3_dist_corr/stats-volumes/CCP_Gr19_125_3_dist_corr_N_I_lsq6_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_125_3_dist_corr/stats-volumes/CCP_Gr19_125_3_dist_corr_N_I_lsq6_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc","CCP_Gr19_125_3_dist_corr","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_125_3_dist_corr_N_I_lsq6/CCP_Gr19_125_3_dist_corr_N_I_lsq6_voted.mnc",9.647808000007,1.13798399999999,0.467968000000021,5.12768000000248,1.46233599999975,0.807808000000066,1.18284799999996,1.119936,0.506496000000041,2.17222399999953,5.55449600000291,8.61894400000597,13.0493440000104,1.77766399999952,0.241151999999992,0.224063999999994,0.257791999999993,3.20012800000056,0.678336000000048,0.92915199999973,0.152704,3.47532800000083,0.0274559999999999,10.1917440000075,0.338816000000003,3.17958400000054,0.282560000000017,1.46630399999975,3.08403200000044,3.50848000000087,0.46560000000002,0.287551999999997,2.646784,1.33075199999985,26.6881279997287,13.9032320000126,4.19289600000155,2.5479039999999,3.08563200000044,1.52358399999971,4.10444800000278,17.2303359999818,0.698496000000051,0.153536,2.37369599999973,0.702912000000052,0.931072000000082,21.659328000019,0.0608640000000006,0.734464000000056,18.635968000016,1.23436799999991,0.141695999999998,1.84332800000052,2.16230400000084,3.92800000000261,2.38470400000106,0.873151999999771,1.5239680000002,2.67462400000135,1.32800000000001,1.6685439999996,4.46393600000182,4.10278400000146,3.5402880000009,4.15942400000152,2.55033599999991,1.05555200000005,3.06803200000042,4.34982400000303,0.0762879999999999,0.197632000000005,0.140351999999998,0.517312000000033,0.667711999999922,0.148031999999999,0.100991999999998,0.287360000000017,0.0840319999999993,0.0935680000000014,0.353664000000005,0.370048000000008,0.156416,0.249855999999992,0.148864,0.38912000000001,0.0810880000000011,0.284095999999996,0.0691200000000008,0.371904000000008,0.488320000000023,0.502848000000025,1.98732799999943,0.773312000000061,1.45343999999976,0.577088000000035,0.630784000000042,0.741056000000057,0.415360000000014,2.03219199999949,2.93548800000029,2.60729599999996,1.01555200000005,1.6719999999996,1.50745599999972,1.93369599999943,5.90361600000326,0.870848000000074,0.331776000000003,0.796928000000064,0.268479999999997,1.54598399999969,1.90003199999943,2.77420800000013,0.83788800000007,0.992832000000064,2.78848000000015,0.746496000000058,7.08352000000444,0.569664000000034,7.97356800000533,3.51814400000087,0.247679999999997,7.2457600000046,6.38342400000374,0.69196800000005,1.78348799999952,0.468736000000021,9.92748800000728,0.874176000000074,1.11839999999998,2.5459199999999,0.121984000000001,0.401088000000012,4.22316800000158,9.31424000000667,0.360064000000006,4.01184000000137,2.83513600000019,0.585920000000036,0.195135999999996,0.573824000000035,5.33772800000269,6.643840000004,3.11296000000047,2.4399359999998,2.22796799999958,2.05081599999974,2.97132800000033,1.02636800000001,1.68243199999959,0.587840000000037,0.482304000000022,1.09235200000002,1.64095999999962,0.0869120000000013,2.38214399999974,2.58143999999994,2.75545600000011,0.210239999999995,0.516544000000027,0.470528000000021,0.162815999999999,1.04467200000006,2.8463360000002,1.99545599999938,0.740736000000057,4.50515200000186,1.43398399999977,0.657088000000046,1.16345599999997,4.35456000000171,6.22912000000359,1.07340800000004,0.91628800000008,4.63532800000199,0.517696000000027,0.261887999999993,2.22745599999958,3.39980800000076,1.07091200000004,0.172479999999998,453.462527999867,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_125_3_dist_corr/resampled/CCP_Gr19_125_3_dist_corr_N_I_lsq6.mnc","Display /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_125_3_dist_corr/resampled/CCP_Gr19_125_3_dist_corr_N_I_lsq6.mnc -label /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_125_3_dist_corr_N_I_lsq6/CCP_Gr19_125_3_dist_corr_N_I_lsq6_voted.mnc"
"4",4,4,19,"C6797644",126,"Chd8","Wt","Wt","Wt","Tide",19,28,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_126_4_dist_corr/stats-volumes/CCP_Gr19_126_4_dist_corr_N_I_lsq6_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_126_4_dist_corr/stats-volumes/CCP_Gr19_126_4_dist_corr_N_I_lsq6_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc","CCP_Gr19_126_4_dist_corr","/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_126_4_dist_corr_N_I_lsq6/CCP_Gr19_126_4_dist_corr_N_I_lsq6_voted.mnc",9.93216000000729,1.05702400000005,0.423360000000015,5.91436800000327,1.35475199999983,0.865024000000073,1.35679999999983,0.945088000000084,0.488320000000044,2.29228799999965,5.48723200000284,7.79244800000515,11.4536320000088,1.89279999999944,0.270143999999995,0.222911999999994,0.242047999999993,3.1424000000005,0.670336000000047,1.09766399999978,0.143424000000001,3.2413440000006,0.0537600000000005,10.9179520000083,0.396352000000011,2.85484800000021,0.276672000000016,1.30463999999987,3.00710400000036,4.88761600000224,0.608704000000039,0.228543999999993,2.67500800000003,1.34547199999984,28.3926399996831,12.7267200000114,4.0440320000014,2.38822399999974,4.16102400000152,1.6741759999996,3.55116800000223,17.3916159999774,0.867392000000074,0.137343999999997,2.42969599999979,0.661120000000046,0.850176000000071,20.2792960000176,0.0521600000000004,0.924096000000081,16.0781440000134,1.6170240000003,0.128831999999996,1.5233920000002,1.8254080000005,4.10092800000278,2.75571200000143,1.15558399999983,1.77388800000045,2.68019200000136,1.33452800000001,1.74150399999955,4.72908800000209,4.4484480000018,4.25337600000161,4.1395200000015,2.5480959999999,1.10713600000001,3.81644800000117,4.06502400000274,0.0519680000000008,0.157376,0.132991999999997,0.531136000000023,0.690495999999906,0.163264000000001,0.0950399999999984,0.281920000000017,0.0732160000000002,0.0960640000000015,0.376384000000008,0.360000000000006,0.161343999999999,0.280319999999996,0.165375999999999,0.325696000000002,0.0849920000000012,0.313216,0.0673920000000008,0.331712000000003,0.450304000000018,0.467456000000021,1.74617599999954,0.784640000000063,1.41606399999979,0.599232000000038,0.550144000000031,0.69260800000005,0.401600000000012,1.91155199999942,2.53004799999989,2.30367999999966,1.06636800000004,1.42355199999978,1.35430399999983,1.52524799999971,6.12710400000348,0.69100800000005,0.263487999999994,0.91673600000008,0.191487999999997,1.24505599999991,1.82303999999949,2.57695999999993,0.93024000000008,0.969664000000086,2.39494399999975,0.681984000000049,6.43014400000379,0.531072000000029,6.81798400000417,3.02758400000038,0.218303999999998,6.5465600000039,5.58496000000294,0.629824000000042,1.56012799999968,0.354304000000006,11.4904320000088,0.820800000000067,1.068672,2.36908799999973,0.104896000000001,0.378112000000009,3.79795200000115,7.95686400000531,0.311936,3.50822400000086,2.29254399999966,0.509824000000026,0.14528,0.486400000000023,4.46630400000182,5.0430720000024,2.67865600000004,2.06086399999942,2.05491199999941,2.00006399999972,2.58854399999995,0.909888000000044,1.48339199999974,0.443584000000017,0.570688000000034,1.06464000000004,1.35737599999983,0.123584000000002,2.21062399999957,2.38463999999974,2.53542399999989,0.212415999999995,0.524224000000028,0.46668800000002,0.164415999999999,1.00550400000009,2.99929600000036,1.87385599999945,0.631616000000042,4.45152000000181,1.42675199999978,0.69171200000005,1.09734400000002,4.45964800000182,6.01964800000338,0.919744000000073,0.750912000000058,4.26054400000162,0.493888000000024,0.207807999999995,2.23398399999959,3.19603200000055,1.20556799999994,0.168383999999999,438.349631999805,"/hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_126_4_dist_corr/resampled/CCP_Gr19_126_4_dist_corr_N_I_lsq6.mnc","Display /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/TideExVivo_Summer2018_processed/CCP_Gr19_126_4_dist_corr/resampled/CCP_Gr19_126_4_dist_corr_N_I_lsq6.mnc -label /hpf/largeprojects/MICe/zsu/CCP_Registrations/ExVivo/TideExVivo_Summer2018/Atlas/MAGeT_TideAll_Summer2018_processed/CCP_Gr19_126_4_dist_corr_N_I_lsq6/CCP_Gr19_126_4_dist_corr_N_I_lsq6_voted.mnc"
